Token,Symbol Details,Exchange Instrument Type,Minimum Lot Size,Tick Size,ISIN,Trading Session,Last Update Date,Expiry Date,Symbol Ticker,Exchange,Segment,Scrip Code,Underlying Symbol,Underlying Scrip Code,Strike Price,Option Type
1.01E+14,EURUSD 24 Oct 29 1.09 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.09PE,10,12,12291,EURUSD,41,1.09,PE
1.01E+14,EURUSD 24 Oct 29 1.095 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.095CE,10,12,12292,EURUSD,41,1.095,CE
1.01E+14,EURUSD 24 Oct 29 1.095 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.095PE,10,12,12293,EURUSD,41,1.095,PE
1.01E+14,EURUSD 24 Oct 29 1.1 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.1CE,10,12,12294,EURUSD,41,1.1,CE
1.01E+14,EURUSD 24 Oct 29 1.1 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.1PE,10,12,12295,EURUSD,41,1.1,PE
1.01E+14,EURUSD 24 Oct 29 1.105 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.105CE,10,12,12296,EURUSD,41,1.105,CE
1.01E+14,EURUSD 24 Oct 29 1.105 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.105PE,10,12,12297,EURUSD,41,1.105,PE
1.01E+14,EURUSD 24 Oct 29 1.11 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.11CE,10,12,12298,EURUSD,41,1.11,CE
1.01E+14,EURUSD 24 Oct 29 1.11 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.11PE,10,12,12299,EURUSD,41,1.11,PE
1.01E+14,EURUSD 24 Oct 29 1.115 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.115CE,10,12,12300,EURUSD,41,1.115,CE
1.01E+14,EURUSD 24 Oct 29 1.115 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.115PE,10,12,12330,EURUSD,41,1.115,PE
1.01E+14,EURUSD 24 Oct 29 1.12 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.12CE,10,12,12331,EURUSD,41,1.12,CE
1.01E+14,EURUSD 24 Oct 29 1.12 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.12PE,10,12,12338,EURUSD,41,1.12,PE
1.01E+14,EURUSD 24 Oct 29 1.125 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.125CE,10,12,12339,EURUSD,41,1.125,CE
1.01E+14,EURUSD 24 Oct 29 1.125 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.125PE,10,12,12368,EURUSD,41,1.125,PE
1.01E+14,EURUSD 24 Oct 29 1.13 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.13CE,10,12,12369,EURUSD,41,1.13,CE
1.01E+14,EURUSD 24 Oct 29 1.13 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.13PE,10,12,12378,EURUSD,41,1.13,PE
1.01E+14,EURUSD 24 Oct 29 1.135 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.135CE,10,12,12379,EURUSD,41,1.135,CE
1.01E+14,EURUSD 24 Oct 29 1.135 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.135PE,10,12,12388,EURUSD,41,1.135,PE
1.01E+14,EURUSD 24 Oct 29 1.14 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.14CE,10,12,12437,EURUSD,41,1.14,CE
1.01E+14,EURUSD 24 Oct 29 1.14 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.14PE,10,12,12438,EURUSD,41,1.14,PE
1.01E+14,EURUSD 24 Oct 29 1.145 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.145CE,10,12,12439,EURUSD,41,1.145,CE
1.01E+14,EURUSD 24 Oct 29 1.145 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.145PE,10,12,12440,EURUSD,41,1.145,PE
1.01E+14,EURUSD 24 Oct 29 1.15 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.15CE,10,12,12467,EURUSD,41,1.15,CE
1.01E+14,EURUSD 24 Oct 29 1.15 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.15PE,10,12,12468,EURUSD,41,1.15,PE
1.01E+14,EURUSD 24 Oct 29 1.155 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.155CE,10,12,12475,EURUSD,41,1.155,CE
1.01E+14,EURUSD 24 Oct 29 1.155 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.155PE,10,12,12476,EURUSD,41,1.155,PE
1.01E+14,EURUSD 24 Oct 29 1.16 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.16CE,10,12,12481,EURUSD,41,1.16,CE
1.01E+14,EURUSD 24 Oct 29 1.16 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.16PE,10,12,12482,EURUSD,41,1.16,PE
1.01E+14,EURUSD 24 Oct 29 1.165 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.165CE,10,12,12505,EURUSD,41,1.165,CE
1.01E+14,EURUSD 24 Oct 29 1.165 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.165PE,10,12,12506,EURUSD,41,1.165,PE
1.01E+14,EURUSD 24 Oct 29 1.17 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.17CE,10,12,12507,EURUSD,41,1.17,CE
1.01E+14,EURUSD 24 Oct 29 1.17 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.17PE,10,12,12508,EURUSD,41,1.17,PE
1.01E+14,EURUSD 24 Oct 29 1.175 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.175CE,10,12,12509,EURUSD,41,1.175,CE
1.01E+14,EURUSD 24 Oct 29 1.175 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.175PE,10,12,12510,EURUSD,41,1.175,PE
1.01E+14,EURUSD 24 Oct 29 1.18 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.18CE,10,12,12511,EURUSD,41,1.18,CE
1.01E+14,EURUSD 24 Oct 29 1.18 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.18PE,10,12,12512,EURUSD,41,1.18,PE
1.01E+14,EURUSD 24 Oct 29 1.185 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.185CE,10,12,12513,EURUSD,41,1.185,CE
1.01E+14,EURUSD 24 Oct 29 1.185 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.185PE,10,12,12514,EURUSD,41,1.185,PE
1.01E+14,EURUSD 24 Oct 29 1.19 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.19CE,10,12,12515,EURUSD,41,1.19,CE
1.01E+14,EURUSD 24 Oct 29 1.19 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.19PE,10,12,12516,EURUSD,41,1.19,PE
1.01E+14,EURUSD 24 Oct 29 1.195 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.195CE,10,12,12517,EURUSD,41,1.195,CE
1.01E+14,EURUSD 24 Oct 29 1.195 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.195PE,10,12,12518,EURUSD,41,1.195,PE
1.01E+14,EURUSD 24 Oct 29 1.2 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.2CE,10,12,12519,EURUSD,41,1.2,CE
1.01E+14,EURUSD 24 Oct 29 1.2 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.2PE,10,12,12520,EURUSD,41,1.2,PE
1.01E+14,EURUSD 24 Oct 29 1.205 CE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.205CE,10,12,12523,EURUSD,41,1.205,CE
1.01E+14,EURUSD 24 Oct 29 1.205 PE,19,1,0.0001,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:EURUSD24OCT1.205PE,10,12,12524,EURUSD,41,1.205,PE
1.01E+14,GBPINR 24 Oct 29 101.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT101.75CE,10,12,12525,GBPINR,26,101.75,CE
1.01E+14,GBPINR 24 Oct 29 101.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT101.75PE,10,12,12526,GBPINR,26,101.75,PE
1.01E+14,GBPINR 24 Oct 29 102 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT102CE,10,12,12527,GBPINR,26,102,CE
1.01E+14,GBPINR 24 Oct 29 102 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT102PE,10,12,12528,GBPINR,26,102,PE
1.01E+14,GBPINR 24 Oct 29 102.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT102.25CE,10,12,12529,GBPINR,26,102.25,CE
1.01E+14,GBPINR 24 Oct 29 102.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT102.25PE,10,12,12530,GBPINR,26,102.25,PE
1.01E+14,GBPINR 24 Oct 29 102.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT102.5CE,10,12,12531,GBPINR,26,102.5,CE
1.01E+14,GBPINR 24 Oct 29 102.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT102.5PE,10,12,12532,GBPINR,26,102.5,PE
1.01E+14,GBPINR 24 Oct 29 102.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT102.75CE,10,12,12533,GBPINR,26,102.75,CE
1.01E+14,GBPINR 24 Oct 29 102.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT102.75PE,10,12,12534,GBPINR,26,102.75,PE
1.01E+14,GBPINR 24 Oct 29 103 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT103CE,10,12,12535,GBPINR,26,103,CE
1.01E+14,GBPINR 24 Oct 29 103 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT103PE,10,12,12536,GBPINR,26,103,PE
1.01E+14,GBPINR 24 Oct 29 103.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT103.25CE,10,12,12537,GBPINR,26,103.25,CE
1.01E+14,GBPINR 24 Oct 29 103.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT103.25PE,10,12,12538,GBPINR,26,103.25,PE
1.01E+14,GBPINR 24 Oct 29 103.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT103.5CE,10,12,12539,GBPINR,26,103.5,CE
1.01E+14,GBPINR 24 Oct 29 103.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT103.5PE,10,12,12540,GBPINR,26,103.5,PE
1.01E+14,GBPINR 24 Oct 29 103.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT103.75CE,10,12,12541,GBPINR,26,103.75,CE
1.01E+14,GBPINR 24 Oct 29 103.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT103.75PE,10,12,12542,GBPINR,26,103.75,PE
1.01E+14,GBPINR 24 Oct 29 104 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT104CE,10,12,12543,GBPINR,26,104,CE
1.01E+14,GBPINR 24 Oct 29 104 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT104PE,10,12,12544,GBPINR,26,104,PE
1.01E+14,GBPINR 24 Oct 29 104.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT104.25CE,10,12,12545,GBPINR,26,104.25,CE
1.01E+14,GBPINR 24 Oct 29 104.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT104.25PE,10,12,12546,GBPINR,26,104.25,PE
1.01E+14,GBPINR 24 Oct 29 104.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT104.5CE,10,12,12547,GBPINR,26,104.5,CE
1.01E+14,GBPINR 24 Oct 29 104.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT104.5PE,10,12,12548,GBPINR,26,104.5,PE
1.01E+14,GBPINR 24 Oct 29 104.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT104.75CE,10,12,12549,GBPINR,26,104.75,CE
1.01E+14,GBPINR 24 Oct 29 104.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT104.75PE,10,12,12550,GBPINR,26,104.75,PE
1.01E+14,GBPINR 24 Oct 29 105 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT105CE,10,12,12551,GBPINR,26,105,CE
1.01E+14,GBPINR 24 Oct 29 105 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT105PE,10,12,12552,GBPINR,26,105,PE
1.01E+14,GBPINR 24 Oct 29 105.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT105.25CE,10,12,12553,GBPINR,26,105.25,CE
1.01E+14,GBPINR 24 Oct 29 105.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT105.25PE,10,12,12554,GBPINR,26,105.25,PE
1.01E+14,GBPINR 24 Oct 29 105.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT105.5CE,10,12,12555,GBPINR,26,105.5,CE
1.01E+14,GBPINR 24 Oct 29 105.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT105.5PE,10,12,12556,GBPINR,26,105.5,PE
1.01E+14,GBPINR 24 Oct 29 105.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT105.75CE,10,12,12557,GBPINR,26,105.75,CE
1.01E+14,GBPINR 24 Oct 29 105.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT105.75PE,10,12,12558,GBPINR,26,105.75,PE
1.01E+14,GBPINR 24 Oct 29 106 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT106CE,10,12,12563,GBPINR,26,106,CE
1.01E+14,GBPINR 24 Oct 29 106 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT106PE,10,12,12564,GBPINR,26,106,PE
1.01E+14,GBPINR 24 Oct 29 106.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT106.25CE,10,12,12565,GBPINR,26,106.25,CE
1.01E+14,GBPINR 24 Oct 29 106.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT106.25PE,10,12,12566,GBPINR,26,106.25,PE
1.01E+14,GBPINR 24 Oct 29 106.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT106.5CE,10,12,12567,GBPINR,26,106.5,CE
1.01E+14,GBPINR 24 Oct 29 106.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT106.5PE,10,12,12568,GBPINR,26,106.5,PE
1.01E+14,GBPINR 24 Oct 29 106.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT106.75CE,10,12,12569,GBPINR,26,106.75,CE
1.01E+14,GBPINR 24 Oct 29 106.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT106.75PE,10,12,12570,GBPINR,26,106.75,PE
1.01E+14,GBPINR 24 Oct 29 107 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT107CE,10,12,12571,GBPINR,26,107,CE
1.01E+14,GBPINR 24 Oct 29 107 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT107PE,10,12,12572,GBPINR,26,107,PE
1.01E+14,GBPINR 24 Oct 29 107.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT107.25CE,10,12,12573,GBPINR,26,107.25,CE
1.01E+14,GBPINR 24 Oct 29 107.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT107.25PE,10,12,12574,GBPINR,26,107.25,PE
1.01E+14,GBPINR 24 Oct 29 107.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT107.5CE,10,12,12575,GBPINR,26,107.5,CE
1.01E+14,GBPINR 24 Oct 29 107.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT107.5PE,10,12,12576,GBPINR,26,107.5,PE
1.01E+14,GBPINR 24 Oct 29 107.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT107.75CE,10,12,12615,GBPINR,26,107.75,CE
1.01E+14,GBPINR 24 Oct 29 107.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT107.75PE,10,12,12616,GBPINR,26,107.75,PE
1.01E+14,GBPINR 24 Oct 29 108 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT108CE,10,12,12646,GBPINR,26,108,CE
1.01E+14,GBPINR 24 Oct 29 108 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT108PE,10,12,12647,GBPINR,26,108,PE
1.01E+14,GBPINR 24 Oct 29 108.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT108.25CE,10,12,12658,GBPINR,26,108.25,CE
1.01E+14,GBPINR 24 Oct 29 108.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT108.25PE,10,12,12659,GBPINR,26,108.25,PE
1.01E+14,GBPINR 24 Oct 29 108.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT108.5CE,10,12,12666,GBPINR,26,108.5,CE
1.01E+14,GBPINR 24 Oct 29 108.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT108.5PE,10,12,12667,GBPINR,26,108.5,PE
1.01E+14,GBPINR 24 Oct 29 108.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT108.75CE,10,12,12668,GBPINR,26,108.75,CE
1.01E+14,GBPINR 24 Oct 29 108.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT108.75PE,10,12,12669,GBPINR,26,108.75,PE
1.01E+14,GBPINR 24 Oct 29 109 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT109CE,10,12,12696,GBPINR,26,109,CE
1.01E+14,GBPINR 24 Oct 29 109 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT109PE,10,12,12697,GBPINR,26,109,PE
1.01E+14,GBPINR 24 Oct 29 109.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT109.25CE,10,12,12698,GBPINR,26,109.25,CE
1.01E+14,GBPINR 24 Oct 29 109.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT109.25PE,10,12,12699,GBPINR,26,109.25,PE
1.01E+14,GBPINR 24 Oct 29 109.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT109.5CE,10,12,12700,GBPINR,26,109.5,CE
1.01E+14,GBPINR 24 Oct 29 109.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT109.5PE,10,12,12701,GBPINR,26,109.5,PE
1.01E+14,GBPINR 24 Oct 29 109.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT109.75CE,10,12,12704,GBPINR,26,109.75,CE
1.01E+14,GBPINR 24 Oct 29 109.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT109.75PE,10,12,12705,GBPINR,26,109.75,PE
1.01E+14,GBPINR 24 Oct 29 114 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT114CE,10,12,12722,GBPINR,26,114,CE
1.01E+14,GBPINR 24 Oct 29 114 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT114PE,10,12,12723,GBPINR,26,114,PE
1.01E+14,GBPINR 24 Oct 29 114.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT114.25CE,10,12,12724,GBPINR,26,114.25,CE
1.01E+14,GBPINR 24 Oct 29 114.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT114.25PE,10,12,12725,GBPINR,26,114.25,PE
1.01E+14,GBPINR 24 Oct 29 110 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT110CE,10,12,12738,GBPINR,26,110,CE
1.01E+14,GBPINR 24 Oct 29 110 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT110PE,10,12,12739,GBPINR,26,110,PE
1.01E+14,GBPINR 24 Oct 29 110.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT110.25CE,10,12,12740,GBPINR,26,110.25,CE
1.01E+14,GBPINR 24 Oct 29 110.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT110.25PE,10,12,12741,GBPINR,26,110.25,PE
1.01E+14,GBPINR 24 Oct 29 110.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT110.5CE,10,12,12782,GBPINR,26,110.5,CE
1.01E+14,GBPINR 24 Oct 29 110.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT110.5PE,10,12,12783,GBPINR,26,110.5,PE
1.01E+14,GBPINR 24 Oct 29 110.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT110.75CE,10,12,12842,GBPINR,26,110.75,CE
1.01E+14,GBPINR 24 Oct 29 110.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT110.75PE,10,12,12843,GBPINR,26,110.75,PE
1.01E+14,GBPINR 24 Oct 29 111 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT111CE,10,12,12973,GBPINR,26,111,CE
1.01E+14,GBPINR 24 Oct 29 111 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT111PE,10,12,12974,GBPINR,26,111,PE
1.01E+14,GBPINR 24 Oct 29 111.25 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT111.25CE,10,12,13078,GBPINR,26,111.25,CE
1.01E+14,GBPINR 24 Oct 29 111.25 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT111.25PE,10,12,13085,GBPINR,26,111.25,PE
1.01E+14,GBPINR 24 Oct 29 111.5 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT111.5CE,10,12,13086,GBPINR,26,111.5,CE
1.01E+14,GBPINR 24 Oct 29 111.5 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT111.5PE,10,12,13089,GBPINR,26,111.5,PE
1.01E+14,GBPINR 24 Oct 29 111.75 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT111.75CE,10,12,13090,GBPINR,26,111.75,CE
1.01E+14,GBPINR 24 Oct 29 111.75 PE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT111.75PE,10,12,13162,GBPINR,26,111.75,PE
1.01E+14,GBPINR 24 Oct 29 112 CE,19,1,0.0025,,0900-1700|1815-1915:,25-10-2024,1730185200,NSE:GBPINR24OCT112CE,10,12,13179,GBPINR,26,112,CE
